ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,ConNumAllcategories:Countryofbirth,ConNumEurope:UnitedKingdom:Total,ConNumEurope:UnitedKingdom:England,ConNumEurope:UnitedKingdom:NorthernIreland,ConNumEurope:UnitedKingdom:Scotland,ConNumEurope:UnitedKingdom:Wales,ConNumEurope:UnitedKingdomnototherwisespecified,ConNumEurope:ChannelIslandsandIsleofMan,ConNumEurope:Ireland,ConNumEurope:OtherEurope:Total,ConNumEurope:OtherEurope:EUCountries:Total,ConNumEurope:OtherEurope:RestofEurope:Total,ConNumAfrica:NorthAfrica,ConNumAfrica:CentralandWesternAfrica:Total,ConNumAfrica:SouthandEasternAfrica:Total,ConNumMiddleEastandAsia:MiddleEast:Total,ConNumMiddleEastandAsia:EasternAsia:Total,ConNumMiddleEastandAsia:SouthernAsia:Total,ConNumMiddleEastandAsia:South-EastAsia:Total,ConNumMiddleEastandAsia:CentralAsia,ConNumTheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,ConNumTheAmericasandtheCaribbean:CentralAmerica,ConNumTheAmericasandtheCaribbean:SouthAmerica,ConNumAntarcticaandOceania:Australia,ConNumAntarcticaandOceania:OtherAntarcticaandOceania,ConNumOther,Con%Allcategories:Countryofbirth,Con%Europe:UnitedKingdom:Total,Con%Europe:UnitedKingdom:England,Con%Europe:UnitedKingdom:NorthernIreland,Con%Europe:UnitedKingdom:Scotland,Con%Europe:UnitedKingdom:Wales,Con%Europe:UnitedKingdomnototherwisespecified,Con%Europe:ChannelIslandsandIsleofMan,Con%Europe:Ireland,Con%Europe:OtherEurope:Total,Con%Europe:OtherEurope:EUCountries:Total,Con%Europe:OtherEurope:RestofEurope:Total,Con%Africa:NorthAfrica,Con%Africa:CentralandWesternAfrica:Total,Con%Africa:SouthandEasternAfrica:Total,Con%MiddleEastandAsia:MiddleEast:Total,Con%MiddleEastandAsia:EasternAsia:Total,Con%MiddleEastandAsia:SouthernAsia:Total,Con%MiddleEastandAsia:South-EastAsia:Total,Con%MiddleEastandAsia:CentralAsia,Con%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,Con%TheAmericasandtheCaribbean:CentralAmerica,Con%TheAmericasandtheCaribbean:SouthAmerica,Con%AntarcticaandOceania:Australia,Con%AntarcticaandOceania:OtherAntarcticaandOceania,Con%Other,REG%Allcategories:Countryofbirth,REG%Europe:UnitedKingdom:Total,REG%Europe:UnitedKingdom:England,REG%Europe:UnitedKingdom:NorthernIreland,REG%Europe:UnitedKingdom:Scotland,REG%Europe:UnitedKingdom:Wales,REG%Europe:UnitedKingdomnototherwisespecified,REG%Europe:ChannelIslandsandIsleofMan,REG%Europe:Ireland,REG%Europe:OtherEurope:Total,REG%Europe:OtherEurope:EUCountries:Total,REG%Europe:OtherEurope:RestofEurope:Total,REG%Africa:NorthAfrica,REG%Africa:CentralandWesternAfrica:Total,REG%Africa:SouthandEasternAfrica:Total,REG%MiddleEastandAsia:MiddleEast:Total,REG%MiddleEastandAsia:EasternAsia:Total,REG%MiddleEastandAsia:SouthernAsia:Total,REG%MiddleEastandAsia:South-EastAsia:Total,REG%MiddleEastandAsia:CentralAsia,REG%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,REG%TheAmericasandtheCaribbean:CentralAmerica,REG%TheAmericasandtheCaribbean:SouthAmerica,REG%AntarcticaandOceania:Australia,REG%AntarcticaandOceania:OtherAntarcticaandOceania,REG%Other,uk%Allcategories:Countryofbirth,uk%Europe:UnitedKingdom:Total,uk%Europe:UnitedKingdom:England,uk%Europe:UnitedKingdom:NorthernIreland,uk%Europe:UnitedKingdom:Scotland,uk%Europe:UnitedKingdom:Wales,uk%Europe:UnitedKingdomnototherwisespecified,uk%Europe:ChannelIslandsandIsleofMan,uk%Europe:Ireland,uk%Europe:OtherEurope:Total,uk%Europe:OtherEurope:EUCountries:Total,uk%Europe:OtherEurope:RestofEurope:Total,uk%Africa:NorthAfrica,uk%Africa:CentralandWesternAfrica:Total,uk%Africa:SouthandEasternAfrica:Total,uk%MiddleEastandAsia:MiddleEast:Total,uk%MiddleEastandAsia:EasternAsia:Total,uk%MiddleEastandAsia:SouthernAsia:Total,uk%MiddleEastandAsia:South-EastAsia:Total,uk%MiddleEastandAsia:CentralAsia,uk%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,uk%TheAmericasandtheCaribbean:CentralAmerica,uk%TheAmericasandtheCaribbean:SouthAmerica,uk%AntarcticaandOceania:Australia,uk%AntarcticaandOceania:OtherAntarcticaandOceania,uk%Other,ConNumRoW,Con%RoW,Reg%RoW,UK%RoW
E14000655,Croydon North,E12000007,London,K02000001,United Kingdom,2011,136044,80556,78838,266,887,516,49,31,1465,10219,8969,1250,851,7636,6952,961,771,15003,1418,12,8001,31,1800,183,154,0,1,0.59213195730793,0.579503689982653,0.001955249772133,0.006519949428126,0.003792890535415,0.000360177589603,0.000227867454647,0.010768574872835,0.075115403839934,0.065927200023522,0.009188203816412,0.006255329158214,0.0561288994737,0.051101114345359,0.007063891094058,0.005667284113963,0.110280497486107,0.010423098409338,8.82067566375584E-05,0.058811854988092,0.000227867454647,0.013231013495634,0.001345153038723,0.001131986710182,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,43773,0.321756196524654,0.244627408003067,0.078930644018001
E14000656,Croydon South,E12000007,London,K02000001,United Kingdom,2011,112629,90278,87686,409,1339,826,18,30,1313,5043,4271,772,371,1667,3623,694,894,4799,1030,25,1797,43,637,235,148,2,1,0.801551998153229,0.77853838709391,0.0036313915599,0.011888589972387,0.007333812783564,0.000159816743467,0.000266361239112,0.011657743565156,0.044775324294809,0.037920961741647,0.006854362553161,0.003294000657024,0.014800806186684,0.032167558976818,0.006161823331469,0.007937564925552,0.042608919550027,0.009145069209529,0.00022196769926,0.015955038222838,0.000381784442728,0.005655736977155,0.002086496373048,0.001314048779622,1.77574159408323E-05,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,15965,0.141748572747694,0.244627408003067,0.078930644018001
E14000657,Dagenham and Rainham,E12000007,London,K02000001,United Kingdom,2011,102090,81429,80381,195,495,336,22,17,1150,5432,4469,963,278,5701,2013,233,319,3270,706,10,1196,13,213,60,50,0,1,0.79761974728181,0.787354295229699,0.001910079341757,0.004848662944461,0.003291213635028,0.000215496130865,0.000166519737487,0.01126457047703,0.053207953766285,0.043775100401607,0.009432853364678,0.002723087471839,0.055842883730042,0.019717895974141,0.002282299931433,0.003124693897541,0.032030561269468,0.006915466745029,9.79527867567832E-05,0.011715153296111,0.000127338622784,0.002086394357919,0.000587716720541,0.000489763933784,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,14062,0.137741208737389,0.244627408003067,0.078930644018001
E14000673,Dulwich and West Norwood,E12000007,London,K02000001,United Kingdom,2011,110542,74776,71363,585,1703,1089,36,56,1857,10044,9060,984,539,5398,3309,527,823,1941,1136,37,5915,86,2605,902,591,0,1,0.676448770603029,0.645573628123247,0.005292106167791,0.015405909066237,0.009851459173889,0.000325668071864,0.000506594778455,0.016799044706989,0.090861392050081,0.081959798085796,0.008901593964285,0.004875974742632,0.048832118108954,0.029934323605508,0.004767418718677,0.007445133976226,0.017558936874672,0.010276636934378,0.000334714407194,0.053509073474336,0.000777984838342,0.023565703533499,0.008159794467261,0.005346384179769,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,23809,0.215384197861446,0.244627408003067,0.078930644018001
E14000674,Ealing Central and Acton,E12000007,London,K02000001,United Kingdom,2011,119419,63824,60295,619,1710,1169,31,58,3188,19802,17420,2382,1399,1154,4973,5876,3428,6242,1904,117,3137,113,1441,1554,1208,1,1,0.534454316314824,0.504902904897881,0.005183429772482,0.014319329419942,0.009789062042054,0.000259590182467,0.000485684857518,0.026695919409809,0.165819509458294,0.145872934792621,0.019946574665673,0.01171505371842,0.009663453889247,0.041643289593783,0.049204900392735,0.028705649854713,0.052269739321214,0.015943861529572,0.000979743591891,0.026268851690267,0.000946248084476,0.012066756546278,0.013013004630754,0.010115643239351,8.37387685376699E-06,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,32547,0.272544569959554,0.244627408003067,0.078930644018001
E14000675,Ealing North,E12000007,London,K02000001,United Kingdom,2011,121117,64790,62781,473,866,619,51,14,2831,17742,16068,1674,1169,1609,6401,4686,1037,15258,1438,46,2950,25,682,211,227,1,1,0.534937292039928,0.518350025182262,0.003905314695707,0.007150111049646,0.005110760669435,0.000421080442878,0.00011559070981,0.02337409281934,0.146486455245754,0.132665108944244,0.01382134630151,0.009651824269095,0.013284675148823,0.052849723820768,0.038689861869102,0.008561969005177,0.125977360733836,0.011872817193293,0.000379798046517,0.024356613852721,0.000206411981803,0.005630918863578,0.001742117126415,0.001874220794769,8.25647927210879E-06,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,35740,0.295086569185168,0.244627408003067,0.078930644018001
E14000676,"Ealing, Southall",E12000007,London,K02000001,United Kingdom,2011,97913,46607,45226,286,631,424,40,17,1646,7595,6836,759,675,686,6943,1523,557,27721,1139,30,1886,28,344,250,265,1,1,0.476004207817144,0.461899849866718,0.002920960444476,0.006444496644981,0.004330374924678,0.00040852593629,0.000173623522923,0.016810842278349,0.077568862153136,0.069817082512026,0.00775177964111,0.0068938751749,0.00700621980738,0.070909889391603,0.015554625024256,0.005688723662844,0.283118686997641,0.011632776035869,0.000306394452218,0.019261997896092,0.000285968155403,0.003513323052097,0.002553287101815,0.002706484327924,1.02131484072595E-05,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,42048,0.429442464228448,0.244627408003067,0.078930644018001
E14000679,East Ham,E12000007,London,K02000001,United Kingdom,2011,149842,66605,65511,183,539,282,90,14,736,14293,12839,1454,994,6492,6508,939,785,45298,2722,79,2831,17,1290,122,116,1,1,0.444501541623844,0.437200517878832,0.001221286421698,0.003597122302158,0.001881982354747,0.000600632666409,9.34317481080071E-05,0.004911840471964,0.095387141121982,0.085683586711336,0.009703554410646,0.006633654115669,0.043325636336942,0.043432415477637,0.00626660081953,0.005238851590342,0.30230509469975,0.018165801310714,0.000527222007181,0.018893234206698,0.000113452836988,0.008609068218524,0.000814190947798,0.000774148770038,6.67369629342908E-06,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,68194,0.455106045034103,0.244627408003067,0.078930644018001
E14000687,Edmonton,E12000007,London,K02000001,United Kingdom,2011,112059,63912,62935,223,479,230,45,6,1261,20266,11202,9064,627,6526,6575,1270,360,4848,834,40,4578,14,845,59,38,0,1,0.570342408909592,0.561623787469101,0.001990023112825,0.004274533950865,0.002052490206052,0.000401574170749,5.35432227665783E-05,0.011253000651443,0.180851158764579,0.099965196905202,0.080885961859378,0.005595266779107,0.058237178629115,0.058674448281709,0.011333315485593,0.003212593365995,0.043262923995395,0.007442507964554,0.000356954818444,0.040853478970899,0.000124934186455,0.007540670539626,0.000526508357205,0.000339107077522,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,26614,0.237499888451619,0.244627408003067,0.078930644018001
E14000690,Eltham,E12000007,London,K02000001,United Kingdom,2011,89759,71435,69692,338,877,519,9,28,1215,5529,4465,1064,269,2675,1805,342,754,2619,936,36,1255,22,497,209,133,0,1,0.795853340612083,0.776434675074366,0.003765639100257,0.009770607961319,0.005782149979389,0.000100268496752,0.000311946434341,0.013536247061576,0.061598279838234,0.049744315333281,0.011853964504952,0.002996913958489,0.029802025423634,0.020109404070901,0.003810202876592,0.008400271839036,0.029178132554953,0.010427923662251,0.00040107398701,0.01398188482492,0.000245100769839,0.00553704920955,0.002328457313473,0.001481745563119,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,11552,0.128700186053766,0.244627408003067,0.078930644018001
E14000691,Enfield North,E12000007,London,K02000001,United Kingdom,2011,103053,74986,73602,255,729,373,27,20,1310,12644,7020,5624,346,3565,3144,840,330,2414,753,23,2001,9,463,115,90,0,1,0.727644998204807,0.71421501557451,0.002474454892143,0.007074029868126,0.003619496763801,0.000262001106227,0.000194074893501,0.012711905524342,0.122694147671586,0.068120287618992,0.054573860052594,0.003357495657574,0.034593849766625,0.030508573258421,0.008151145527059,0.003202235742773,0.023424839645619,0.007306919740328,0.000223186127527,0.019417193094815,8.7333702075631E-05,0.004492833784557,0.001115930637633,0.000873337020756,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,14093,0.136754873705763,0.244627408003067,0.078930644018001
E14000692,"Enfield, Southgate",E12000007,London,K02000001,United Kingdom,2011,97354,63970,62108,348,911,582,21,23,1811,16760,13209,3551,473,1256,3723,1211,827,4002,672,43,1449,31,693,251,159,0,1,0.657086509028905,0.637960433058734,0.00357458347885,0.009357602152968,0.005978182714629,0.000215707623724,0.000236251206936,0.01860221459827,0.172155227314748,0.135680095322226,0.036475131992522,0.004858557429587,0.012901370257,0.038241880148736,0.012439139634735,0.008494771658073,0.041107710006779,0.006902643959159,0.000441687039053,0.014883826036937,0.000318425539783,0.007118351582883,0.002578219693079,0.001633214865337,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,14790,0.151919797851141,0.244627408003067,0.078930644018001
E14000696,Erith and Thamesmead,E12000007,London,K02000001,United Kingdom,2011,110151,76398,75013,249,727,362,47,16,954,6581,5679,902,355,12505,3050,306,804,5825,1062,19,1618,18,481,93,66,0,1,0.693575183157666,0.681001534257519,0.002260533267969,0.006600030866719,0.003286397763071,0.000426687002388,0.000145255149749,0.008660838303783,0.059745258781128,0.051556499714029,0.008188759067099,0.003222848635056,0.113525977975688,0.0276892629209,0.002778004738949,0.007299071274886,0.052881952955488,0.009641310564589,0.000172490490327,0.014688927018366,0.000163412043468,0.004366732939329,0.000844295557916,0.000599177492715,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,26202,0.237873464607675,0.244627408003067,0.078930644018001
E14000701,Feltham and Heston,E12000007,London,K02000001,United Kingdom,2011,125401,70663,69072,281,814,450,46,17,1206,10652,9568,1084,1130,1638,7300,1346,748,26838,2134,19,952,19,489,120,130,0,1,0.563496303857226,0.550809004712881,0.002240811476782,0.006491176306409,0.003588488130079,0.000366823231075,0.000135565107136,0.009617148188611,0.084943501247997,0.07629923206354,0.008644269184456,0.009011092415531,0.013062096793487,0.058213251887944,0.010733566717969,0.005964864713998,0.214017432077894,0.01701740815464,0.00015151394327,0.007591645999633,0.00015151394327,0.003899490434686,0.000956930168021,0.001036674348689,0,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,42863,0.34180748159903,0.244627408003067,0.078930644018001
E14000703,Finchley and Golders Green,E12000007,London,K02000001,United Kingdom,2011,120608,69469,66991,478,1207,777,16,30,1966,17738,14801,2937,1022,1959,5407,6959,2992,6273,2111,111,2092,81,1388,666,343,1,1,0.575989984080658,0.555444083311223,0.003963252852215,0.010007628018042,0.00644235871584,0.000132661183338,0.000248739718758,0.016300742902627,0.147071504377819,0.122719885911382,0.024351618466437,0.008473733085699,0.016242703634917,0.044831188644203,0.057699323427965,0.02480764128416,0.052011475192359,0.017502984876625,0.000920336959406,0.017345449721412,0.000671597240647,0.01150835765455,0.005522021756434,0.002843924117803,8.29132395860971E-06,1,0.633192360943149,0.611341823974506,0.004009571392796,0.010952733815916,0.006585317902344,0.000302913857587,0.000392222062772,0.015880589302027,0.105907419688985,0.087000016271221,0.018907403417764,0.007210352998633,0.029404910067249,0.039432875769473,0.01490027882511,0.01234826627694,0.076608823087908,0.013855984524479,0.000588210754152,0.028198392917199,0.000669566858875,0.011049137741513,0.006601344443274,0.003756082898078,3.18084018467958E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,31405,0.260389028920138,0.244627408003067,0.078930644018001
