ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,CONLevelAll,CON%All,REGLevelAll,Reg%All,CTRYLevelAll,CTRY%All,CONLevelOwn,CON%Own,REGLevelOwn,REG%Own,CTRYLevelOwn,CTRY%Own,CONLevelOwn_out,CON%Own_out,REGLevelOwn_out,REG%Own_out,CTRYLevelOwn_out,CTRY%Own_out,CONLevelOwn_mort,CON%Own_mort,REGLevelOwn_mort,REG%Own_mort,CTRYLevelOwn_mort,CTRY%Own_mort,CONLevelShare,CON%Share,REGLevelShare,REG%Share,CTRYLevelShare,CTRY%Share,CONLevelSoc_r,CON%Soc_r,REGLevelSoc_r,REG%Soc_r,CTRYLevelSoc_r,CTRY%Soc_r,CONLevelSoc_r_LA,CON%Soc_r_LA,REGLevelSoc_r_LA,REG%Soc_r_LA,CTRYLevelSoc_r_LA,CTRY%Soc_r_LA,CONLevelSoc_r_Other,CON%Soc_r_Other,REGLevelSoc_r_Other,REG%Soc_r_Other,CTRYLevelSoc_r_Other,CTRY%Soc_r_Other,CONLevelPrivate_rent,CON%Private_rent,REGLevelPrivate_rent,REG%Private_rent,CTRYLevelPrivate_rent,CTRY%Private_rent,CONLevelPrivate_r_land,CON%Private_r_land,REGLevelPrivate_r_land,REG%Private_r_land,CTRYLevelPrivate_r_land,CTRY%Private_r_land,CONLevelPrivate_r_Oth,CON%Private_r_Oth,REGLevelPrivate_r_Oth,REG%Private_r_Oth,CTRYLevelPrivate_r_Oth,CTRY%Private_r_Oth,CONLevelRent_free,CON%Rent_free,REGLevelRent_free,REG%Rent_free,CTRYLevelRent_free,CTRY%Rent_free
E14001039,Wigan,E12000002,North West,K02000001,United Kingdom,2011,44107,1,3009549,1,26442096,1,27907,0.632711361008457,1941564,0.645134536769463,16785003,0.63478337723303,13404,0.303897340558188,934101,0.310379063441067,8093442,0.30608171152544,14503,0.328814020450269,1007463,0.334755473328396,8691561,0.32870166570759,83,0.001881787471376,15787,0.005245636472442,192648,0.007285655418542,10080,0.228535153150294,550481,0.182911459491106,4799765,0.18151983866937,8636,0.195796585575986,231730,0.076998247910235,2601715,0.098392918624908,1444,0.032738567574308,318751,0.105913211580871,2198050,0.083126920044463,5325,0.120729135964813,462899,0.153810089152893,4301086,0.162660554594462,4888,0.110821411567325,424667,0.141106524598868,3925141,0.148442884406743,437,0.009907724397488,38232,0.012703564554025,375945,0.014217670187719,712,0.016142562405061,38818,0.012898278114096,363594,0.013750574084596
E14001043,Wirral South,E12000002,North West,K02000001,United Kingdom,2011,31022,1,3009549,1,26442096,1,24496,0.789633163561344,1941564,0.645134536769463,16785003,0.63478337723303,12797,0.412513699954871,934101,0.310379063441067,8093442,0.30608171152544,11699,0.377119463606473,1007463,0.334755473328396,8691561,0.32870166570759,82,0.002643285410354,15787,0.005245636472442,192648,0.007285655418542,2913,0.093901102443427,550481,0.182911459491106,4799765,0.18151983866937,1008,0.032493069434595,231730,0.076998247910235,2601715,0.098392918624908,1905,0.061408033008833,318751,0.105913211580871,2198050,0.083126920044463,3228,0.104055186641738,462899,0.153810089152893,4301086,0.162660554594462,2941,0.094803687705499,424667,0.141106524598868,3925141,0.148442884406743,287,0.009251498936239,38232,0.012703564554025,375945,0.014217670187719,303,0.009767261943137,38818,0.012898278114096,363594,0.013750574084596
E14001044,Wirral West,E12000002,North West,K02000001,United Kingdom,2011,30107,1,3009549,1,26442096,1,23668,0.786129471551466,1941564,0.645134536769463,16785003,0.63478337723303,12620,0.419171621217657,934101,0.310379063441067,8093442,0.30608171152544,11048,0.366957850333809,1007463,0.334755473328396,8691561,0.32870166570759,135,0.004484007041552,15787,0.005245636472442,192648,0.007285655418542,2973,0.098747799515063,550481,0.182911459491106,4799765,0.18151983866937,1356,0.045039359617365,231730,0.076998247910235,2601715,0.098392918624908,1617,0.053708439897698,318751,0.105913211580871,2198050,0.083126920044463,3008,0.099910319859169,462899,0.153810089152893,4301086,0.162660554594462,2691,0.089381207028266,424667,0.141106524598868,3925141,0.148442884406743,317,0.010529112830903,38232,0.012703564554025,375945,0.014217670187719,323,0.01072840203275,38818,0.012898278114096,363594,0.013750574084596
E14001053,Workington,E12000002,North West,K02000001,United Kingdom,2011,34586,1,3009549,1,26442096,1,23658,0.684034002197421,1941564,0.645134536769463,16785003,0.63478337723303,13169,0.380761001561325,934101,0.310379063441067,8093442,0.30608171152544,10489,0.303273000636096,1007463,0.334755473328396,8691561,0.32870166570759,166,0.004799629908055,15787,0.005245636472442,192648,0.007285655418542,6999,0.20236511883421,550481,0.182911459491106,4799765,0.18151983866937,963,0.027843636153357,231730,0.076998247910235,2601715,0.098392918624908,6036,0.174521482680854,318751,0.105913211580871,2198050,0.083126920044463,3237,0.093592783207078,462899,0.153810089152893,4301086,0.162660554594462,2820,0.081535881570578,424667,0.141106524598868,3925141,0.148442884406743,417,0.0120569016365,38232,0.012703564554025,375945,0.014217670187719,526,0.015208465853236,38818,0.012898278114096,363594,0.013750574084596
E14001054,Worsley and Eccles South,E12000002,North West,K02000001,United Kingdom,2011,42957,1,3009549,1,26442096,1,25958,0.604278697301953,1941564,0.645134536769463,16785003,0.63478337723303,11125,0.258979910142701,934101,0.310379063441067,8093442,0.30608171152544,14833,0.345298787159252,1007463,0.334755473328396,8691561,0.32870166570759,174,0.004050562190097,15787,0.005245636472442,192648,0.007285655418542,11087,0.258095304606933,550481,0.182911459491106,4799765,0.18151983866937,6887,0.160323113811486,231730,0.076998247910235,2601715,0.098392918624908,4200,0.097772190795447,318751,0.105913211580871,2198050,0.083126920044463,5097,0.118653537258188,462899,0.153810089152893,4301086,0.162660554594462,4649,0.108224503573341,424667,0.141106524598868,3925141,0.148442884406743,448,0.010429033684848,38232,0.012703564554025,375945,0.014217670187719,641,0.014921898642829,38818,0.012898278114096,363594,0.013750574084596
E14001057,Wyre and Preston North,E12000002,North West,K02000001,United Kingdom,2011,37620,1,3009549,1,26442096,1,31403,0.834742158426369,1941564,0.645134536769463,16785003,0.63478337723303,17245,0.458399787347156,934101,0.310379063441067,8093442,0.30608171152544,14158,0.376342371079213,1007463,0.334755473328396,8691561,0.32870166570759,262,0.006964380648591,15787,0.005245636472442,192648,0.007285655418542,1727,0.045906432748538,550481,0.182911459491106,4799765,0.18151983866937,159,0.004226475279107,231730,0.076998247910235,2601715,0.098392918624908,1568,0.041679957469431,318751,0.105913211580871,2198050,0.083126920044463,3774,0.100318979266348,462899,0.153810089152893,4301086,0.162660554594462,3340,0.088782562466773,424667,0.141106524598868,3925141,0.148442884406743,434,0.011536416799575,38232,0.012703564554025,375945,0.014217670187719,454,0.012068048910154,38818,0.012898278114096,363594,0.013750574084596
E14001059,Wythenshawe and Sale East,E12000002,North West,K02000001,United Kingdom,2011,45987,1,3009549,1,26442096,1,23567,0.512470915693566,1941564,0.645134536769463,16785003,0.63478337723303,9302,0.202274555852741,934101,0.310379063441067,8093442,0.30608171152544,14265,0.310196359840825,1007463,0.334755473328396,8691561,0.32870166570759,279,0.006066931959032,15787,0.005245636472442,192648,0.007285655418542,15210,0.330745645508513,550481,0.182911459491106,4799765,0.18151983866937,5682,0.123556657316198,231730,0.076998247910235,2601715,0.098392918624908,9528,0.207188988192315,318751,0.105913211580871,2198050,0.083126920044463,6322,0.137473633853045,462899,0.153810089152893,4301086,0.162660554594462,5808,0.12629656207189,424667,0.141106524598868,3925141,0.148442884406743,514,0.011177071781156,38232,0.012703564554025,375945,0.014217670187719,609,0.013242872985844,38818,0.012898278114096,363594,0.013750574084596
E14000541,Barnsley Central,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,37871,1,2224059,1,26442096,1,23847,0.629690264318344,1425563,0.640973553309512,16785003,0.63478337723303,11166,0.294843019724855,681492,0.30641813009457,8093442,0.30608171152544,12681,0.334847244593488,744071,0.334555423214942,8691561,0.32870166570759,186,0.004911409785852,9637,0.004333068502229,192648,0.007285655418542,7992,0.211032188217898,402653,0.181044207909952,4799765,0.18151983866937,6716,0.177338860869795,272875,0.122692338647491,2601715,0.098392918624908,1276,0.033693327348103,129778,0.058351869262461,2198050,0.083126920044463,5223,0.137915555438198,353448,0.158920244471932,4301086,0.162660554594462,4805,0.126878086134509,321142,0.144394550684132,3925141,0.148442884406743,418,0.011037469303689,32306,0.0145256937878,375945,0.014217670187719,623,0.016450582239709,32758,0.014728925806375,363594,0.013750574084596
E14000542,Barnsley East,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,39031,1,2224059,1,26442096,1,24492,0.627501216981374,1425563,0.640973553309512,16785003,0.63478337723303,11415,0.292459839614665,681492,0.30641813009457,8093442,0.30608171152544,13077,0.335041377366709,744071,0.334555423214942,8691561,0.32870166570759,162,0.004150547001102,9637,0.004333068502229,192648,0.007285655418542,9015,0.230970254413159,402653,0.181044207909952,4799765,0.18151983866937,7964,0.204042940226999,272875,0.122692338647491,2601715,0.098392918624908,1051,0.02692731418616,129778,0.058351869262461,2198050,0.083126920044463,4729,0.121160103507468,353448,0.158920244471932,4301086,0.162660554594462,4337,0.111116804591222,321142,0.144394550684132,3925141,0.148442884406743,392,0.010043298916246,32306,0.0145256937878,375945,0.014217670187719,633,0.016217878096897,32758,0.014728925806375,363594,0.013750574084596
E14000548,Batley and Spen,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,43571,1,2224059,1,26442096,1,29215,0.670514791948773,1425563,0.640973553309512,16785003,0.63478337723303,13188,0.302678387000528,681492,0.30641813009457,8093442,0.30608171152544,16027,0.367836404948245,744071,0.334555423214942,8691561,0.32870166570759,146,0.003350852631337,9637,0.004333068502229,192648,0.007285655418542,7152,0.16414587684469,402653,0.181044207909952,4799765,0.18151983866937,5390,0.123706134814441,272875,0.122692338647491,2601715,0.098392918624908,1762,0.04043974203025,129778,0.058351869262461,2198050,0.083126920044463,6263,0.143742397466205,353448,0.158920244471932,4301086,0.162660554594462,5659,0.129879966032453,321142,0.144394550684132,3925141,0.148442884406743,604,0.013862431433752,32306,0.0145256937878,375945,0.014217670187719,795,0.018246081108995,32758,0.014728925806375,363594,0.013750574084596
E14000556,Beverley and Holderness,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,42949,1,2224059,1,26442096,1,32441,0.755337726140306,1425563,0.640973553309512,16785003,0.63478337723303,16676,0.388274465063214,681492,0.30641813009457,8093442,0.30608171152544,15765,0.367063261077091,744071,0.334555423214942,8691561,0.32870166570759,129,0.003003562364665,9637,0.004333068502229,192648,0.007285655418542,4112,0.095741460802347,402653,0.181044207909952,4799765,0.18151983866937,3175,0.073924887657454,272875,0.122692338647491,2601715,0.098392918624908,937,0.021816573144893,129778,0.058351869262461,2198050,0.083126920044463,5557,0.129386015972432,353448,0.158920244471932,4301086,0.162660554594462,4888,0.113809401848704,321142,0.144394550684132,3925141,0.148442884406743,669,0.015576614123728,32306,0.0145256937878,375945,0.014217670187719,710,0.01653123472025,32758,0.014728925806375,363594,0.013750574084596
E14000587,Bradford East,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,40281,1,2224059,1,26442096,1,23904,0.593431146197959,1425563,0.640973553309512,16785003,0.63478337723303,10222,0.253767284824111,681492,0.30641813009457,8093442,0.30608171152544,13682,0.339663861373849,744071,0.334555423214942,8691561,0.32870166570759,284,0.007050470445123,9637,0.004333068502229,192648,0.007285655418542,7495,0.186067873190834,402653,0.181044207909952,4799765,0.18151983866937,2853,0.070827437253296,272875,0.122692338647491,2601715,0.098392918624908,4642,0.115240435937539,129778,0.058351869262461,2198050,0.083126920044463,7892,0.195923636453911,353448,0.158920244471932,4301086,0.162660554594462,7215,0.179116705146347,321142,0.144394550684132,3925141,0.148442884406743,677,0.016806931307564,32306,0.0145256937878,375945,0.014217670187719,706,0.017526873712172,32758,0.014728925806375,363594,0.013750574084596
E14000588,Bradford South,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,40818,1,2224059,1,26442096,1,25830,0.632809054828752,1425563,0.640973553309512,16785003,0.63478337723303,10258,0.251310696261453,681492,0.30641813009457,8093442,0.30608171152544,15572,0.381498358567299,744071,0.334555423214942,8691561,0.32870166570759,164,0.004017835268754,9637,0.004333068502229,192648,0.007285655418542,7253,0.177691214660199,402653,0.181044207909952,4799765,0.18151983866937,3225,0.079009260620315,272875,0.122692338647491,2601715,0.098392918624908,4028,0.098681954039884,129778,0.058351869262461,2198050,0.083126920044463,7004,0.171590964770444,353448,0.158920244471932,4301086,0.162660554594462,6418,0.157234553383311,321142,0.144394550684132,3925141,0.148442884406743,586,0.014356411387133,32306,0.0145256937878,375945,0.014217670187719,567,0.013890930471851,32758,0.014728925806375,363594,0.013750574084596
E14000589,Bradford West,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,36963,1,2224059,1,26442096,1,20745,0.561236912588264,1425563,0.640973553309512,16785003,0.63478337723303,9519,0.257527798068339,681492,0.30641813009457,8093442,0.30608171152544,11226,0.303709114519925,744071,0.334555423214942,8691561,0.32870166570759,221,0.005978951924898,9637,0.004333068502229,192648,0.007285655418542,6394,0.172983794605416,402653,0.181044207909952,4799765,0.18151983866937,2174,0.058815572329086,272875,0.122692338647491,2601715,0.098392918624908,4220,0.11416822227633,129778,0.058351869262461,2198050,0.083126920044463,8964,0.242512783053324,353448,0.158920244471932,4301086,0.162660554594462,8358,0.226118009901794,321142,0.144394550684132,3925141,0.148442884406743,606,0.01639477315153,32306,0.0145256937878,375945,0.014217670187719,639,0.017287557828098,32758,0.014728925806375,363594,0.013750574084596
E14000596,Brigg and Goole,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,36884,1,2224059,1,26442096,1,26849,0.727930810107364,1425563,0.640973553309512,16785003,0.63478337723303,13198,0.357824530961935,681492,0.30641813009457,8093442,0.30608171152544,13651,0.370106279145429,744071,0.334555423214942,8691561,0.32870166570759,96,0.002602754581933,9637,0.004333068502229,192648,0.007285655418542,4384,0.118859125908253,402653,0.181044207909952,4799765,0.18151983866937,2527,0.068512091963995,272875,0.122692338647491,2601715,0.098392918624908,1857,0.050347033944258,129778,0.058351869262461,2198050,0.083126920044463,5006,0.135722806637024,353448,0.158920244471932,4301086,0.162660554594462,4540,0.123088602103893,321142,0.144394550684132,3925141,0.148442884406743,466,0.012634204533131,32306,0.0145256937878,375945,0.014217670187719,549,0.014884502765427,32758,0.014728925806375,363594,0.013750574084596
E14000614,Calder Valley,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,45823,1,2224059,1,26442096,1,31991,0.698142854025271,1425563,0.640973553309512,16785003,0.63478337723303,15115,0.329856185758244,681492,0.30641813009457,8093442,0.30608171152544,16876,0.368286668267027,744071,0.334555423214942,8691561,0.32870166570759,237,0.005172075158763,9637,0.004333068502229,192648,0.007285655418542,5979,0.130480326473605,402653,0.181044207909952,4799765,0.18151983866937,2086,0.045522990637889,272875,0.122692338647491,2601715,0.098392918624908,3893,0.084957335835716,129778,0.058351869262461,2198050,0.083126920044463,7022,0.15324182179255,353448,0.158920244471932,4301086,0.162660554594462,6362,0.138838574514982,321142,0.144394550684132,3925141,0.148442884406743,660,0.014403247277568,32306,0.0145256937878,375945,0.014217670187719,594,0.012962922549811,32758,0.014728925806375,363594,0.013750574084596
E14000643,Cleethorpes,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,40653,1,2224059,1,26442096,1,29712,0.730868570585197,1425563,0.640973553309512,16785003,0.63478337723303,14542,0.357710378077879,681492,0.30641813009457,8093442,0.30608171152544,15170,0.373158192507318,744071,0.334555423214942,8691561,0.32870166570759,90,0.002213858755811,9637,0.004333068502229,192648,0.007285655418542,4072,0.100164809485155,402653,0.181044207909952,4799765,0.18151983866937,1314,0.032322337834846,272875,0.122692338647491,2601715,0.098392918624908,2758,0.067842471650309,129778,0.058351869262461,2198050,0.083126920044463,6350,0.156200034437803,353448,0.158920244471932,4301086,0.162660554594462,5797,0.142597102304873,321142,0.144394550684132,3925141,0.148442884406743,553,0.01360293213293,32306,0.0145256937878,375945,0.014217670187719,429,0.010552726736034,32758,0.014728925806375,363594,0.013750574084596
E14000645,Colne Valley,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,46419,1,2224059,1,26442096,1,33964,0.731683146987225,1425563,0.640973553309512,16785003,0.63478337723303,16550,0.356535039531226,681492,0.30641813009457,8093442,0.30608171152544,17414,0.375148107455999,744071,0.334555423214942,8691561,0.32870166570759,141,0.00303754927939,9637,0.004333068502229,192648,0.007285655418542,4451,0.095887459876344,402653,0.181044207909952,4799765,0.18151983866937,3592,0.077382106465025,272875,0.122692338647491,2601715,0.098392918624908,859,0.018505353411319,129778,0.058351869262461,2198050,0.083126920044463,7189,0.154871927443504,353448,0.158920244471932,4301086,0.162660554594462,6529,0.140653611667636,321142,0.144394550684132,3925141,0.148442884406743,660,0.014218315775868,32306,0.0145256937878,375945,0.014217670187719,674,0.014519916413538,32758,0.014728925806375,363594,0.013750574084596
E14000666,Dewsbury,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,43033,1,2224059,1,26442096,1,29601,0.687867450561197,1425563,0.640973553309512,16785003,0.63478337723303,14386,0.334301582506448,681492,0.30641813009457,8093442,0.30608171152544,15215,0.353565868054749,744071,0.334555423214942,8691561,0.32870166570759,165,0.003834266725536,9637,0.004333068502229,192648,0.007285655418542,6902,0.160388539028188,402653,0.181044207909952,4799765,0.18151983866937,5845,0.135825994004601,272875,0.122692338647491,2601715,0.098392918624908,1057,0.024562545023587,129778,0.058351869262461,2198050,0.083126920044463,5563,0.129272883600957,353448,0.158920244471932,4301086,0.162660554594462,4998,0.116143424813515,321142,0.144394550684132,3925141,0.148442884406743,565,0.013129458787442,32306,0.0145256937878,375945,0.014217670187719,802,0.018636860084122,32758,0.014728925806375,363594,0.013750574084596
E14000667,Don Valley,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,40612,1,2224059,1,26442096,1,28451,0.700556485767754,1425563,0.640973553309512,16785003,0.63478337723303,13943,0.34332217078696,681492,0.30641813009457,8093442,0.30608171152544,14508,0.357234314980794,744071,0.334555423214942,8691561,0.32870166570759,149,0.003668866344923,9637,0.004333068502229,192648,0.007285655418542,6524,0.160642174726682,402653,0.181044207909952,4799765,0.18151983866937,5691,0.140130995764799,272875,0.122692338647491,2601715,0.098392918624908,833,0.020511178961883,129778,0.058351869262461,2198050,0.083126920044463,4797,0.118117797695262,353448,0.158920244471932,4301086,0.162660554594462,4286,0.105535309760662,321142,0.144394550684132,3925141,0.148442884406743,511,0.012582487934601,32306,0.0145256937878,375945,0.014217670187719,691,0.01701467546538,32758,0.014728925806375,363594,0.013750574084596
E14000668,Doncaster Central,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,44497,1,2224059,1,26442096,1,27628,0.620895790727465,1425563,0.640973553309512,16785003,0.63478337723303,12829,0.288311571566623,681492,0.30641813009457,8093442,0.30608171152544,14799,0.332584219160842,744071,0.334555423214942,8691561,0.32870166570759,117,0.002629390745444,9637,0.004333068502229,192648,0.007285655418542,7796,0.175202822662202,402653,0.181044207909952,4799765,0.18151983866937,6379,0.143357979189608,272875,0.122692338647491,2601715,0.098392918624908,1417,0.031844843472594,129778,0.058351869262461,2198050,0.083126920044463,8208,0.184461873834191,353448,0.158920244471932,4301086,0.162660554594462,7544,0.16953951951817,321142,0.144394550684132,3925141,0.148442884406743,664,0.014922354316021,32306,0.0145256937878,375945,0.014217670187719,748,0.016810122030699,32758,0.014728925806375,363594,0.013750574084596
E14000669,Doncaster North,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,41378,1,2224059,1,26442096,1,26681,0.644811252356325,1425563,0.640973553309512,16785003,0.63478337723303,12481,0.301633718401083,681492,0.30641813009457,8093442,0.30608171152544,14200,0.343177533955242,744071,0.334555423214942,8691561,0.32870166570759,152,0.003673449659239,9637,0.004333068502229,192648,0.007285655418542,8083,0.195345352602832,402653,0.181044207909952,4799765,0.18151983866937,7103,0.171661269273527,272875,0.122692338647491,2601715,0.098392918624908,980,0.023684083329306,129778,0.058351869262461,2198050,0.083126920044463,5769,0.139421915027309,353448,0.158920244471932,4301086,0.162660554594462,5254,0.12697568756344,321142,0.144394550684132,3925141,0.148442884406743,515,0.01244622746387,32306,0.0145256937878,375945,0.014217670187719,693,0.016748030354295,32758,0.014728925806375,363594,0.013750574084596
E14000683,East Yorkshire,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,43945,1,2224059,1,26442096,1,31439,0.715416998520878,1425563,0.640973553309512,16785003,0.63478337723303,17519,0.398657412674935,681492,0.30641813009457,8093442,0.30608171152544,13920,0.316759585845944,744071,0.334555423214942,8691561,0.32870166570759,156,0.003549891910342,9637,0.004333068502229,192648,0.007285655418542,4102,0.093343952668108,402653,0.181044207909952,4799765,0.18151983866937,3158,0.071862555467061,272875,0.122692338647491,2601715,0.098392918624908,944,0.021481397201047,129778,0.058351869262461,2198050,0.083126920044463,7422,0.168892934349755,353448,0.158920244471932,4301086,0.162660554594462,6743,0.153441802252816,321142,0.144394550684132,3925141,0.148442884406743,679,0.015451132096939,32306,0.0145256937878,375945,0.014217670187719,826,0.018796222550916,32758,0.014728925806375,363594,0.013750574084596
E14000689,Elmet and Rothwell,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,42308,1,2224059,1,26442096,1,32417,0.766214427531436,1425563,0.640973553309512,16785003,0.63478337723303,15998,0.378131795405124,681492,0.30641813009457,8093442,0.30608171152544,16419,0.388082632126312,744071,0.334555423214942,8691561,0.32870166570759,129,0.003049068734046,9637,0.004333068502229,192648,0.007285655418542,5404,0.127729980145599,402653,0.181044207909952,4799765,0.18151983866937,4526,0.1069774038007,272875,0.122692338647491,2601715,0.098392918624908,878,0.020752576344899,129778,0.058351869262461,2198050,0.083126920044463,3780,0.089344804765056,353448,0.158920244471932,4301086,0.162660554594462,3424,0.08093032050676,321142,0.144394550684132,3925141,0.148442884406743,356,0.008414484258296,32306,0.0145256937878,375945,0.014217670187719,578,0.013661718823863,32758,0.014728925806375,363594,0.013750574084596
E14000716,Great Grimsby,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,38612,1,2224059,1,26442096,1,23330,0.604216305811665,1425563,0.640973553309512,16785003,0.63478337723303,10235,0.265073034289858,681492,0.30641813009457,8093442,0.30608171152544,13095,0.339143271521807,744071,0.334555423214942,8691561,0.32870166570759,147,0.003807106598985,9637,0.004333068502229,192648,0.007285655418542,7157,0.185356883870299,402653,0.181044207909952,4799765,0.18151983866937,2444,0.063296384543665,272875,0.122692338647491,2601715,0.098392918624908,4713,0.122060499326634,129778,0.058351869262461,2198050,0.083126920044463,7580,0.196312027349011,353448,0.158920244471932,4301086,0.162660554594462,6968,0.180462032528748,321142,0.144394550684132,3925141,0.148442884406743,612,0.015849994820263,32306,0.0145256937878,375945,0.014217670187719,398,0.01030767637004,32758,0.014728925806375,363594,0.013750574084596
E14000723,Halifax,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,42798,1,2224059,1,26442096,1,26990,0.630636945651666,1425563,0.640973553309512,16785003,0.63478337723303,12556,0.293378195242768,681492,0.30641813009457,8093442,0.30608171152544,14434,0.337258750408898,744071,0.334555423214942,8691561,0.32870166570759,160,0.003738492452918,9637,0.004333068502229,192648,0.007285655418542,7515,0.175592317398009,402653,0.181044207909952,4799765,0.18151983866937,2667,0.062315996074583,272875,0.122692338647491,2601715,0.098392918624908,4848,0.113276321323426,129778,0.058351869262461,2198050,0.083126920044463,7523,0.175779242020655,353448,0.158920244471932,4301086,0.162660554594462,6752,0.157764381513155,321142,0.144394550684132,3925141,0.148442884406743,771,0.0180148605075,32306,0.0145256937878,375945,0.014217670187719,610,0.014253002476751,32758,0.014728925806375,363594,0.013750574084596
E14000724,Haltemprice and Howden,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,36912,1,2224059,1,26442096,1,30425,0.824257693974859,1425563,0.640973553309512,16785003,0.63478337723303,15658,0.424198092761162,681492,0.30641813009457,8093442,0.30608171152544,14767,0.400059601213698,744071,0.334555423214942,8691561,0.32870166570759,100,0.002709146077156,9637,0.004333068502229,192648,0.007285655418542,2404,0.065127871694842,402653,0.181044207909952,4799765,0.18151983866937,2088,0.056566970091027,272875,0.122692338647491,2601715,0.098392918624908,316,0.008560901603814,129778,0.058351869262461,2198050,0.083126920044463,3540,0.095903771131339,353448,0.158920244471932,4301086,0.162660554594462,3209,0.086936497615952,321142,0.144394550684132,3925141,0.148442884406743,331,0.008967273515388,32306,0.0145256937878,375945,0.014217670187719,443,0.012001517121803,32758,0.014728925806375,363594,0.013750574084596
E14000730,Harrogate and Knaresborough,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,44001,1,2224059,1,26442096,1,31335,0.712142905843049,1425563,0.640973553309512,16785003,0.63478337723303,15934,0.362128133451513,681492,0.30641813009457,8093442,0.30608171152544,15401,0.350014772391537,744071,0.334555423214942,8691561,0.32870166570759,273,0.006204404445354,9637,0.004333068502229,192648,0.007285655418542,4033,0.091657007795277,402653,0.181044207909952,4799765,0.18151983866937,2203,0.05006704393082,272875,0.122692338647491,2601715,0.098392918624908,1830,0.041589963864458,129778,0.058351869262461,2198050,0.083126920044463,7800,0.177268698438672,353448,0.158920244471932,4301086,0.162660554594462,7152,0.162541760414536,321142,0.144394550684132,3925141,0.148442884406743,648,0.014726938024136,32306,0.0145256937878,375945,0.014217670187719,560,0.012726983477648,32758,0.014728925806375,363594,0.013750574084596
E14000740,Hemsworth,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,40115,1,2224059,1,26442096,1,26072,0.649931447089617,1425563,0.640973553309512,16785003,0.63478337723303,12386,0.308762308363455,681492,0.30641813009457,8093442,0.30608171152544,13686,0.341169138726162,744071,0.334555423214942,8691561,0.32870166570759,189,0.004711454568117,9637,0.004333068502229,192648,0.007285655418542,9034,0.225202542689767,402653,0.181044207909952,4799765,0.18151983866937,6572,0.163828991649009,272875,0.122692338647491,2601715,0.098392918624908,2462,0.061373551040758,129778,0.058351869262461,2198050,0.083126920044463,4422,0.110233079895301,353448,0.158920244471932,4301086,0.162660554594462,3920,0.097719057709086,321142,0.144394550684132,3925141,0.148442884406743,502,0.012514022186215,32306,0.0145256937878,375945,0.014217670187719,398,0.009921475757198,32758,0.014728925806375,363594,0.013750574084596
E14000756,Huddersfield,E12000003,Yorkshire and The Humber,K02000001,United Kingdom,2011,40502,1,2224059,1,26442096,1,23581,0.582218162066071,1425563,0.640973553309512,16785003,0.63478337723303,11445,0.282578638091946,681492,0.30641813009457,8093442,0.30608171152544,12136,0.299639523974125,744071,0.334555423214942,8691561,0.32870166570759,160,0.003950422201373,9637,0.004333068502229,192648,0.007285655418542,8020,0.19801491284381,402653,0.181044207909952,4799765,0.18151983866937,6059,0.149597550738235,272875,0.122692338647491,2601715,0.098392918624908,1961,0.048417362105575,129778,0.058351869262461,2198050,0.083126920044463,7926,0.195694039800504,353448,0.158920244471932,4301086,0.162660554594462,7337,0.1811515480717,321142,0.144394550684132,3925141,0.148442884406743,589,0.014542491728804,32306,0.0145256937878,375945,0.014217670187719,815,0.020122463088243,32758,0.014728925806375,363594,0.013750574084596
